site_no,year,material_id,specimen_status,city,state,internal_drainage,resistivity,pH,mean_temp,annual_precipitation,moisture,areation,approximate_days,weight_loss_g,corrosion_rate,C_clr,Si_clr,Mn_clr,S_clr,P_clr,Cr_clr,Ni_clr,Cu_clr,Mo_clr,C,Si,Mn,S,P,Cr,Ni,Cu,Mo,Fe,log_days,moisture_res_index,log_resistivity,log_corrosion_rate,texture_Clay,texture_Clay Loam,texture_Loam,texture_Loamy Sand,texture_Marsh,texture_Muck,texture_Peat,texture_Sand,texture_Sandy Clay Loam,texture_Sandy Loam,texture_Silt Loam,texture_Silty Clay,texture_Silty Clay Loam,iron_type_Wrought,climate_zone_Temperate,internal_drainage_code,areation_code
33,1922,17,intact,Milwaukee,WI,VP,800,6.8,46.1,30.4,72.8,Very Poor,2775.9,2685.33,0.9674,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.928730298,0.091,6.685860947,-0.033143219,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
33,1922,17,intact,Milwaukee,WI,VP,800,6.8,46.1,30.4,72.8,Very Poor,3542.92,2990.49,0.8441,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.172706525,0.091,6.685860947,-0.169484308,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
33,1922,17,intact,Milwaukee,WI,VP,800,6.8,46.1,30.4,72.8,Very Poor,4273.43,4333.15,1.014,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.360172062,0.091,6.685860947,0.013902905,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
34,1922,17,intact,Norristown,PA,F,4900,6.7,54,40,23.4,Poor,511.35,335.67,0.6564,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.237054287,0.00477551,8.497194545,-0.42098492,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
34,1922,17,intact,Norristown,PA,F,4900,6.7,54,40,23.4,Poor,1461,579.79,0.3968,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.286876412,0.00477551,8.497194545,-0.924322904,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
34,1922,17,intact,Norristown,PA,F,4900,6.7,54,40,23.4,Poor,2228.03,823.91,0.3698,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.708873066,0.00477551,8.497194545,-0.99479296,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
34,1922,17,intact,Norristown,PA,F,4900,6.7,54,40,23.4,Poor,2922,1068.03,0.3655,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.980023592,0.00477551,8.497194545,-1.006489,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
34,1922,17,intact,Norristown,PA,F,4900,6.7,54,40,23.4,Poor,3615.97,1251.12,0.346,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.193115425,0.00477551,8.497194545,-1.061316504,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
34,1922,17,intact,Norristown,PA,F,4900,6.7,54,40,23.4,Poor,4383,976.49,0.2228,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.3854887,0.00477551,8.497194545,-1.501480771,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
35,1922,17,intact,Los Angeles,CA,G,2060,7.3,62.4,15.2,18,Good,693.98,213.61,0.3078,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.542443142,0.008737864,7.630946581,-1.178305058,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
35,1922,17,intact,Los Angeles,CA,G,2060,7.3,62.4,15.2,18,Good,1497.52,427.21,0.2853,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.311565685,0.008737864,7.630946581,-1.254214021,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
35,1922,17,intact,Los Angeles,CA,G,2060,7.3,62.4,15.2,18,Good,2264.55,305.15,0.1348,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.725131343,0.008737864,7.630946581,-2.003963081,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
35,1922,17,intact,Los Angeles,CA,G,2060,7.3,62.4,15.2,18,Good,2922,518.76,0.1775,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.980023592,0.008737864,7.630946581,-1.72878467,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
35,1922,17,intact,Los Angeles,CA,G,2060,7.3,62.4,15.2,18,Good,4419.52,335.67,0.076,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.393786372,0.008737864,7.630946581,-2.577021939,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
35,1922,17,intact,Los Angeles,CA,G,2060,7.3,62.4,15.2,18,Good,6391.88,274.64,0.043,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.762783714,0.008737864,7.630946581,-3.146555163,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
36,1922,17,intact,Meridian,MS,G,11200,4.5,64,53,13.8,Good,730.5,335.67,0.4595,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.593729231,0.001232143,9.323758339,-0.777616337,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3
36,1922,17,intact,Meridian,MS,G,11200,4.5,64,53,13.8,Good,1497.52,640.82,0.4279,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.311565685,0.001232143,9.323758339,-0.848865756,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3
36,1922,17,intact,Meridian,MS,G,11200,4.5,64,53,13.8,Good,2191.5,549.27,0.2506,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.69234152,0.001232143,9.323758339,-1.383897237,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3
36,1922,17,intact,Meridian,MS,G,11200,4.5,64,53,13.8,Good,2922,732.36,0.2506,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.980023592,0.001232143,9.323758339,-1.383897237,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3
36,1922,17,intact,Meridian,MS,G,11200,4.5,64,53,13.8,Good,4383,884.94,0.2019,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.3854887,0.001232143,9.323758339,-1.599982754,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3
36,1922,17,intact,Meridian,MS,G,11200,4.5,64,53,13.8,Good,6464.93,1129.06,0.1746,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.774147464,0.001232143,9.323758339,-1.745257636,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3
37,1922,17,intact,Jaksonville,PL,P,11200,3.8,69.3,47.4,7,Fair,730.5,732.36,1.0025,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.593729231,0.000625,9.323758339,0.00249688,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
37,1922,17,intact,Jaksonville,PL,P,11200,3.8,69.3,47.4,7,Fair,1497.52,1281.64,0.8558,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.311565685,0.000625,9.323758339,-0.155718575,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
37,1922,17,intact,Jaksonville,PL,P,11200,3.8,69.3,47.4,7,Fair,2191.5,1403.7,0.6405,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.69234152,0.000625,9.323758339,-0.445506158,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
37,1922,17,intact,Jaksonville,PL,P,11200,3.8,69.3,47.4,7,Fair,2922,1586.79,0.543,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.980023592,0.000625,9.323758339,-0.610645959,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
37,1922,17,intact,Jaksonville,PL,P,11200,3.8,69.3,47.4,7,Fair,3689.03,2349.67,0.6369,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.21311883,0.000625,9.323758339,-0.451142622,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
37,1922,17,intact,Jaksonville,PL,P,11200,3.8,69.3,47.4,7,Fair,4383,2075.03,0.4734,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.3854887,0.000625,9.323758339,-0.747814582,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
38,1922,17,intact,Camden,NJ,G,38600,4.5,54,40,3,Good,511.35,61.03,0.1194,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.237054287,7.77E-05,10.56103346,-2.125276078,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3
38,1922,17,intact,Camden,NJ,G,38600,4.5,54,40,3,Good,1461,183.09,0.1253,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.286876412,7.77E-05,10.56103346,-2.077044417,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3
38,1922,17,intact,Camden,NJ,G,38600,4.5,54,40,3,Good,2228.03,244.12,0.1096,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.708873066,7.77E-05,10.56103346,-2.210917904,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3
38,1922,17,intact,Camden,NJ,G,38600,4.5,54,40,3,Good,2922,549.27,0.188,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.980023592,7.77E-05,10.56103346,-1.671313316,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3
38,1922,17,intact,Camden,NJ,G,38600,4.5,54,40,3,Good,4383,793.39,0.181,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.3854887,7.77E-05,10.56103346,-1.709258248,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3
38,1922,17,intact,Camden,NJ,G,38600,4.5,54,40,3,Good,6282.3,793.39,0.1263,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.745491434,7.77E-05,10.56103346,-2.06909525,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3
39,1922,17,intact,Wilmington,DE,F,7440,5.6,54,40,24.2,Poor,511.35,396.7,0.7758,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.237054287,0.003252688,8.914760527,-0.253860524,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
39,1922,17,intact,Wilmington,DE,F,7440,5.6,54,40,24.2,Poor,1461,823.91,0.5639,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.286876412,0.003252688,8.914760527,-0.572878348,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
39,1922,17,intact,Wilmington,DE,F,7440,5.6,54,40,24.2,Poor,2228.03,823.91,0.3698,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.708873066,0.003252688,8.914760527,-0.99479296,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
39,1922,17,intact,Wilmington,DE,F,7440,5.6,54,40,24.2,Poor,2922,1098.55,0.376,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.980023592,0.003252688,8.914760527,-0.978166136,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
39,1922,17,intact,Wilmington,DE,F,7440,5.6,54,40,24.2,Poor,3615.97,1373.18,0.3798,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.193115425,0.003252688,8.914760527,-0.968110481,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
39,1922,17,intact,Wilmington,DE,F,7440,5.6,54,40,24.2,Poor,4383,1586.79,0.362,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.3854887,0.003252688,8.914760527,-1.016111067,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1
40,1922,17,intact,New Orleans,LA,P,970,6,69.3,57.4,33,Poor,730.5,610.3,0.8355,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.593729231,0.034020619,6.878326468,-0.179724931,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
40,1922,17,intact,New Orleans,LA,P,970,6,69.3,57.4,33,Poor,1497.52,1129.06,0.754,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.311565685,0.034020619,6.878326468,-0.282362911,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
40,1922,17,intact,New Orleans,LA,P,970,6,69.3,57.4,33,Poor,2191.5,1617.3,0.738,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.69234152,0.034020619,6.878326468,-0.303811454,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
40,1922,17,intact,New Orleans,LA,P,970,6,69.3,57.4,33,Poor,2922,1678.33,0.5744,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.980023592,0.034020619,6.878326468,-0.554429261,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
40,1922,17,intact,New Orleans,LA,P,970,6,69.3,57.4,33,Poor,3652.5,1830.91,0.5013,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.203167144,0.034020619,6.878326468,-0.690550555,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
40,1922,17,intact,New Orleans,LA,P,970,6,69.3,57.4,33,Poor,4383,2044.52,0.4665,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.3854887,0.034020619,6.878326468,-0.762497259,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
41,1922,17,intact,Kansas City,MO,F,1320,5.5,54.4,37.4,33.1,Fair,547.88,305.15,0.557,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.306056285,0.025075758,7.186144305,-0.585190039,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
41,1922,17,intact,Kansas City,MO,F,1320,5.5,54.4,37.4,33.1,Fair,1461,915.46,0.6266,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.286876412,0.025075758,7.186144305,-0.4674469,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
41,1922,17,intact,Kansas City,MO,F,1320,5.5,54.4,37.4,33.1,Fair,2191.5,1281.64,0.5848,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.69234152,0.025075758,7.186144305,-0.536485371,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
41,1922,17,intact,Kansas City,MO,F,1320,5.5,54.4,37.4,33.1,Fair,2885.47,1434.21,0.497,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.967443077,0.025075758,7.186144305,-0.699165253,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
41,1922,17,intact,Kansas City,MO,F,1320,5.5,54.4,37.4,33.1,Fair,4383,1617.3,0.369,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.3854887,0.025075758,7.186144305,-0.996958635,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
41,1922,17,intact,Kansas City,MO,F,1320,5.5,54.4,37.4,33.1,Fair,6355.35,2136.06,0.3361,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.757052257,0.025075758,7.186144305,-1.090346544,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
42,1922,17,intact,Meridian,MS,F,13700,4.7,64,53,34.8,Fair,730.5,945.97,1.295,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.593729231,0.002540146,9.525224102,0.258510695,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
42,1922,17,intact,Meridian,MS,F,13700,4.7,64,53,34.8,Fair,1497.52,1800.4,1.2023,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.311565685,0.002540146,9.525224102,0.184236389,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
42,1922,17,intact,Meridian,MS,F,13700,4.7,64,53,34.8,Fair,2191.5,2227.61,1.0165,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.69234152,0.002540146,9.525224102,0.016365354,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
42,1922,17,intact,Meridian,MS,F,13700,4.7,64,53,34.8,Fair,2922,2837.91,0.9712,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.980023592,0.002540146,9.525224102,-0.029222859,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
42,1922,17,intact,Meridian,MS,F,13700,4.7,64,53,34.8,Fair,3689.03,3814.4,1.034,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.21311883,0.002540146,9.525224102,0.033434776,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
42,1922,17,intact,Meridian,MS,F,13700,4.7,64,53,34.8,Fair,4383,5309.64,1.2114,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.3854887,0.002540146,9.525224102,0.191776716,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
43,1922,17,intact,Elizabeth,NJ,VP,60,3.1,52,43,55.4,Very Poor,474.82,854.42,1.7995,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,6.162935785,0.923333333,4.110873864,0.587508849,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
43,1922,17,intact,Elizabeth,NJ,VP,60,3.1,52,43,55.4,Very Poor,1497.52,1464.73,0.9781,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.311565685,0.923333333,4.110873864,-0.022143365,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
43,1922,17,intact,Elizabeth,NJ,VP,60,3.1,52,43,55.4,Very Poor,2264.55,2258.12,0.9972,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.725131343,0.923333333,4.110873864,-0.002803927,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
43,1922,17,intact,Elizabeth,NJ,VP,60,3.1,52,43,55.4,Very Poor,2922,3478.73,1.1905,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.980023592,0.923333333,4.110873864,0.174373387,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
43,1922,17,intact,Elizabeth,NJ,VP,60,3.1,52,43,55.4,Very Poor,3615.97,5187.58,1.4346,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.193115425,0.923333333,4.110873864,0.360886065,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
43,1922,17,intact,Elizabeth,NJ,VP,60,3.1,52,43,55.4,Very Poor,4383,5370.67,1.2253,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,8.3854887,0.923333333,4.110873864,0.203185712,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
44,1922,17,intact,Omaha,NE,G,1000,5.8,50.6,27.8,31.2,Good,401.78,152.58,0.3798,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,5.995904675,0.0312,6.908754779,-0.968110481,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
44,1922,17,intact,Omaha,NE,G,1000,5.8,50.6,27.8,31.2,Good,1314.9,549.27,0.4177,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.181515896,0.0312,6.908754779,-0.872991807,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
44,1922,17,intact,Omaha,NE,G,1000,5.8,50.6,27.8,31.2,Good,2081.93,732.36,0.3518,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.641050627,0.0312,6.908754779,-1.044692447,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
44,1922,17,intact,Omaha,NE,G,1000,5.8,50.6,27.8,31.2,Good,2775.9,610.3,0.2199,-5.651446942,-5.651446942,12.45173748,10.42358932,11.03335485,-5.651446942,-5.651446942,-5.651446942,-5.651446942,0,0,0.38,0.05,0.092,0,0,0,0,99.478,7.928730298,0.0312,6.908754779,-1.514582381,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
