site_no,soil_type,texture,year,duration,material_name,type,material_id,material_code,weight_loss_oz,specimen_status,city,state,internal_drainage,resistivity,pH,pH_type,total_acidity,Na+K,Ca,Mg,CO3,HCO3,Cl,SO4,mean_temp,annual_precipitation,moisture,air_pore_space,specific_gravity,volume_shrinkage,table,iron_type,areation,region,approximate_days,exact_days,weight_loss_g,corrosion_rate,C (%),Si (%),Mn (%),S (%),P (%),Cr (%),Ni (%),Cu (%),Mo  (%),Fe (%),C_clr,Si_clr,Mn_clr,S_clr,P_clr,Cr_clr,Ni_clr,Cu_clr,Mo_clr
12,Hanford fine sandy loam,Sandy Loam,1922,8.0,Bessemer steel,1.5-inch pipe,16,e,0.9,intact,Los Angeles,CA,F,3190.0,7.1,Neutral,2.5,0.39,0.5,0.16,0.0,0.4,0.0,0.14,62.4,45.2,12.4,33.5,,0.0,13,Wrought,Good,Southern,2922.0,2922.0,274.64,0.094,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
12,Hanford fine sandy loam,Sandy Loam,1922,12.1,Bessemer steel,1.5-inch pipe,16,e,4.1,intact,Los Angeles,CA,F,3190.0,7.1,Neutral,2.5,0.39,0.5,0.16,0.0,0.4,0.0,0.14,62.4,45.2,12.4,33.5,,0.0,13,Wrought,Good,Southern,4419.52,4419.0,1251.12,0.2831,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
12,Hanford fine sandy loam,Sandy Loam,1922,17.5,Bessemer steel,1.5-inch pipe,16,e,6.0,intact,Los Angeles,CA,F,3190.0,7.1,Neutral,2.5,0.39,0.5,0.16,0.0,0.4,0.0,0.14,62.4,45.2,12.4,33.5,,0.0,13,Wrought,Good,Southern,6391.88,6391.0,1830.91,0.2864,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
13,Hanford very fine sandy loam,Sandy Loam,1922,1.9,Bessemer steel,1.5-inch pipe,16,e,3.7,intact,Bakersfield,CA,F,290.0,9.5,Very Strongly Alkaline,A,6.23,0.09,0.43,0.0,1.12,4.64,3.76,64.6,5.6,21.7,34.5,,0.0,13,Wrought,Good,Southern,693.98,693.0,1129.06,1.6269,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
13,Hanford very fine sandy loam,Sandy Loam,1922,4.2,Bessemer steel,1.5-inch pipe,16,e,3.9,intact,Bakersfield,CA,F,290.0,9.5,Very Strongly Alkaline,A,6.23,0.09,0.43,0.0,1.12,4.64,3.76,64.6,5.6,21.7,34.5,,0.0,13,Wrought,Good,Southern,1534.05,1534.0,1190.09,0.7758,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
13,Hanford very fine sandy loam,Sandy Loam,1922,5.9,Bessemer steel,1.5-inch pipe,16,e,6.7,intact,Bakersfield,CA,F,290.0,9.5,Very Strongly Alkaline,A,6.23,0.09,0.43,0.0,1.12,4.64,3.76,64.6,5.6,21.7,34.5,,0.0,13,Wrought,Good,Southern,2154.97,2154.0,2044.52,0.9487,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
14,Hempstead silt loam,Sandy Loam,1922,1.1,Bessemer steel,1.5-inch pipe,16,e,0.4,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,401.78,401.0,122.06,0.3038,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
14,Hempstead silt loam,Sandy Loam,1922,3.8,Bessemer steel,1.5-inch pipe,16,e,2.6,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,1387.95,1387.0,793.39,0.5716,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
14,Hempstead silt loam,Sandy Loam,1922,5.8,Bessemer steel,1.5-inch pipe,16,e,3.6,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,2118.45,2118.0,1098.55,0.5186,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
14,Hempstead silt loam,Sandy Loam,1922,7.7,Bessemer steel,1.5-inch pipe,16,e,2.5,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,2812.43,2812.0,762.88,0.2713,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
14,Hempstead silt loam,Sandy Loam,1922,9.9,Bessemer steel,1.5-inch pipe,16,e,4.5,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,3615.97,3615.0,1373.18,0.3798,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
14,Hempstead silt loam,Sandy Loam,1922,11.8,Bessemer steel,1.5-inch pipe,16,e,5.2,intact,St. Paul,MN,F,3520.0,6.2,Slightly Acid,5.6,,,,,,,,44.2,27.2,17.2,14.4,1.76,1.0,13,Wrought,Fair,Northern,4309.95,4309.0,1586.79,0.3682,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
15,Houston black clay,Clay,1922,2.0,Bessemer steel,1.5-inch pipe,16,e,2.3,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,730.5,730.0,701.85,0.9608,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
15,Houston black clay,Clay,1922,4.0,Bessemer steel,1.5-inch pipe,16,e,3.0,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,1461.0,1461.0,915.46,0.6266,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
15,Houston black clay,Clay,1922,5.9,Bessemer steel,1.5-inch pipe,16,e,5.6,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,2154.97,2154.0,1708.85,0.793,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
15,Houston black clay,Clay,1922,8.0,Bessemer steel,1.5-inch pipe,16,e,5.4,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,2922.0,2922.0,1647.82,0.5639,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
15,Houston black clay,Clay,1922,12.0,Bessemer steel,1.5-inch pipe,16,e,7.7,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,4383.0,4383.0,2349.67,0.5361,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
15,Houston black clay,Clay,1922,17.6,Bessemer steel,1.5-inch pipe,16,e,10.9,intact,San Antonio,TX,P,489.0,7.5,Mildly Alkaline,5,2.48,0.88,0.2,0.0,2.0,0.13,0.73,68.9,27.2,54.4,5.7,2.08,39.8,13,Wrought,Poor,Southern,6428.4,6428.0,3326.15,0.5174,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
16,Kalmia fine sandy loam,Silty Clay Loam,1922,2.0,Bessemer steel,1.5-inch pipe,16,e,2.7,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,730.5,730.0,823.91,1.1279,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
16,Kalmia fine sandy loam,Silty Clay Loam,1922,4.0,Bessemer steel,1.5-inch pipe,16,e,3.5,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,1461.0,1461.0,1068.03,0.731,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
16,Kalmia fine sandy loam,Silty Clay Loam,1922,6.0,Bessemer steel,1.5-inch pipe,16,e,4.4,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,2191.5,2191.0,1342.67,0.6127,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
16,Kalmia fine sandy loam,Silty Clay Loam,1922,7.9,Bessemer steel,1.5-inch pipe,16,e,4.6,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,2885.47,2885.0,1403.7,0.4865,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
16,Kalmia fine sandy loam,Silty Clay Loam,1922,10.0,Bessemer steel,1.5-inch pipe,16,e,6.8,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,3652.5,3652.0,2075.03,0.5681,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
16,Kalmia fine sandy loam,Silty Clay Loam,1922,12.0,Bessemer steel,1.5-inch pipe,16,e,8.0,intact,Mobile,AT,F,8290.0,4.4,Extremely Acid,41.8,,,,,,,,67.3,61.6,22.2,12.0,1.65,0.6,13,Wrought,Good,Southern,4383.0,4383.0,2441.21,0.557,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
17,Keyport loam,Clay,1922,1.2,Bessemer steel,1.5-inch pipe,16,e,1.4,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,438.3,438.0,427.21,0.9747,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
17,Keyport loam,Clay,1922,3.8,Bessemer steel,1.5-inch pipe,16,e,3.4,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,1387.95,1387.0,1037.52,0.7475,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
17,Keyport loam,Clay,1922,5.9,Bessemer steel,1.5-inch pipe,16,e,5.6,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,2154.97,2154.0,1708.85,0.793,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
17,Keyport loam,Clay,1922,7.7,Bessemer steel,1.5-inch pipe,16,e,6.4,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,2812.43,2812.0,1952.97,0.6944,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
17,Keyport loam,Clay,1922,11.8,Bessemer steel,1.5-inch pipe,16,e,8.3,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,4309.95,4309.0,2532.76,0.5877,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
17,Keyport loam,Clay,1922,17.0,Bessemer steel,1.5-inch pipe,16,e,9.5,intact,Alexandria,VA,P,5980.0,4.5,Very Strongly Acid,49.1,,,,,,,,55.0,42.0,30.8,4.4,1.72,5.4,13,Wrought,Poor,Southern,6209.25,6209.0,2898.94,0.4669,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
18,Knox silt loam,Silty Clay Loam,1922,1.2,Bessemer steel,1.5-inch pipe,16,e,0.4,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,438.3,438.0,122.06,0.2785,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
18,Knox silt loam,Silty Clay Loam,1922,3.8,Bessemer steel,1.5-inch pipe,16,e,1.9,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,1387.95,1387.0,579.79,0.4177,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
18,Knox silt loam,Silty Clay Loam,1922,5.8,Bessemer steel,1.5-inch pipe,16,e,3.2,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,2118.45,2118.0,976.49,0.4609,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
18,Knox silt loam,Silty Clay Loam,1922,7.7,Bessemer steel,1.5-inch pipe,16,e,2.9,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,2812.43,2812.0,884.94,0.3147,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
18,Knox silt loam,Silty Clay Loam,1922,9.8,Bessemer steel,1.5-inch pipe,16,e,3.2,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,3579.45,3579.0,976.49,0.2728,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
18,Knox silt loam,Silty Clay Loam,1922,11.7,Bessemer steel,1.5-inch pipe,16,e,3.1,intact,Omaha,NE,G,1410.0,7.3,Neutral,1.4,0.27,0.63,0.2,0.0,0.94,0.0,0.25,50.6,27.8,28.4,16.6,4.26,1.3,13,Wrought,Good,Northern,4273.43,4273.0,945.97,0.2214,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
19,Lindley silt loam,Silty Clay Loam,1922,1.1,Bessemer steel,1.5-inch pipe,16,e,0.7,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,401.78,401.0,213.61,0.5317,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
19,Lindley silt loam,Silty Clay Loam,1922,3.7,Bessemer steel,1.5-inch pipe,16,e,2.2,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,1351.42,1351.0,671.33,0.4968,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
19,Lindley silt loam,Silty Clay Loam,1922,5.7,Bessemer steel,1.5-inch pipe,16,e,2.2,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,2081.93,2081.0,671.33,0.3225,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
19,Lindley silt loam,Silty Clay Loam,1922,7.6,Bessemer steel,1.5-inch pipe,16,e,2.7,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,2775.9,2775.0,823.91,0.2968,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
19,Lindley silt loam,Silty Clay Loam,1922,9.7,Bessemer steel,1.5-inch pipe,16,e,3.2,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,3542.92,3542.0,976.49,0.2756,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
19,Lindley silt loam,Silty Clay Loam,1922,11.6,Bessemer steel,1.5-inch pipe,16,e,3.8,intact,Des Moines,IA,G,1970.0,4.6,Very Strongly Acid,10.9,0.38,0.32,0.41,0.0,0.46,0.03,0.46,49.5,32.0,28.4,3.9,4.76,11.8,13,Wrought,Fair,Northern,4236.9,4236.0,1159.58,0.2737,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
20,Mahoning silt loam,Silty Clay,1922,1.0,Bessemer steel,1.5-inch pipe,16,e,1.1,intact,Cleveland,OH,P,2870.0,7.5,Mildly Alkaline,1.5,0.25,0.48,0.2,0.0,0.54,0.0,0.15,49.2,33.8,22.4,3.8,1.9,3.9,13,Wrought,Poor,Northern,365.25,365.0,335.67,0.919,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
20,Mahoning silt loam,Silty Clay,1922,3.6,Bessemer steel,1.5-inch pipe,16,e,1.8,intact,Cleveland,OH,P,2870.0,7.5,Mildly Alkaline,1.5,0.25,0.48,0.2,0.0,0.54,0.0,0.15,49.2,33.8,22.4,3.8,1.9,3.9,13,Wrought,Poor,Northern,1314.9,1314.0,549.27,0.4177,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
20,Mahoning silt loam,Silty Clay,1922,5.5,Bessemer steel,1.5-inch pipe,16,e,2.4,intact,Cleveland,OH,P,2870.0,7.5,Mildly Alkaline,1.5,0.25,0.48,0.2,0.0,0.54,0.0,0.15,49.2,33.8,22.4,3.8,1.9,3.9,13,Wrought,Poor,Northern,2008.88,2008.0,732.36,0.3646,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
20,Mahoning silt loam,Silty Clay,1922,7.7,Bessemer steel,1.5-inch pipe,16,e,2.7,intact,Cleveland,OH,P,2870.0,7.5,Mildly Alkaline,1.5,0.25,0.48,0.2,0.0,0.54,0.0,0.15,49.2,33.8,22.4,3.8,1.9,3.9,13,Wrought,Poor,Northern,2812.43,2812.0,823.91,0.293,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
20,Mahoning silt loam,Silty Clay,1922,9.6,Bessemer steel,1.5-inch pipe,16,e,4.6,intact,Cleveland,OH,P,2870.0,7.5,Mildly Alkaline,1.5,0.25,0.48,0.2,0.0,0.54,0.0,0.15,49.2,33.8,22.4,3.8,1.9,3.9,13,Wrought,Poor,Northern,3506.4,3506.0,1403.7,0.4003,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
20,Mahoning silt loam,Silty Clay,1922,11.6,Bessemer steel,1.5-inch pipe,16,e,6.1,intact,Cleveland,OH,P,2870.0,7.5,Mildly Alkaline,1.5,0.25,0.48,0.2,0.0,0.54,0.0,0.15,49.2,33.8,22.4,3.8,1.9,3.9,13,Wrought,Poor,Northern,4236.9,4236.0,1861.43,0.4393,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
21,Marshall silt loam,Silty Clay Loam,1922,1.5,Bessemer steel,1.5-inch pipe,16,e,2.1,intact,Kansas City,MO,F,2370.0,6.2,Slightly Acid,9.5,,,,,,,,54.4,37.1,31.2,10.8,1.66,6.5,13,Wrought,Poor,Northern,547.88,547.0,640.82,1.1696,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
21,Marshall silt loam,Silty Clay Loam,1922,4.0,Bessemer steel,1.5-inch pipe,16,e,2.9,intact,Kansas City,MO,F,2370.0,6.2,Slightly Acid,9.5,,,,,,,,54.4,37.1,31.2,10.8,1.66,6.5,13,Wrought,Poor,Northern,1461.0,1461.0,884.94,0.6057,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
21,Marshall silt loam,Silty Clay Loam,1922,6.0,Bessemer steel,1.5-inch pipe,16,e,5.0,intact,Kansas City,MO,F,2370.0,6.2,Slightly Acid,9.5,,,,,,,,54.4,37.1,31.2,10.8,1.66,6.5,13,Wrought,Poor,Northern,2191.5,2191.0,1525.76,0.6962,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
22,Memphis silt loam,Silty Clay Loam,1922,1.7,Bessemer steel,1.5-inch pipe,16,e,2.0,intact,Memphis,TN,G,5150.0,4.9,Very Strongly Acid,9.7,,,,,,,,64.6,47.7,28.4,9.6,1.67,3.0,13,Wrought,Good,Southern,620.92,620.0,610.3,0.9829,0.09,0.0,0.39,0.04,0.088,0.0,0.0,0.0,0.0,99.392,9.102071552,-7.408244048,10.56840857,8.29114142,9.079598698,-7.408244048,-7.408244048,-7.408244048,-7.408244048
